k,P_dir(k)
0.0013810679320049757,12158.191008340085
0.004143203796014927,453.02961573934397
0.006905339660024878,309.0260517490326
0.009667475524034831,399.78191053605207
0.01242961138804478,163.54009092826848
0.015191747252054733,122.03479989036833
0.017953883116064683,178.95253282453697
0.020716018980074635,92.14281234998775
0.023478154844084588,64.15070717799813
0.02624029070809454,94.01268866128379
0.02900242657210449,49.56911635753991
0.031764562436114446,62.24823360558016
0.03452669830012439,44.03406939103013
0.037288834164134345,42.05931158531224
0.0400509700281443,25.607942809946632
0.04281310589215424,29.146188693378292
0.0455752417561642,29.64314836448595
0.04833737762017415,20.51920655609134
0.0510995134841841,12.534536599251494
0.053861649348194054,15.00078203496069
0.056623785212204,14.94584394751328
0.05938592107621396,13.75685698854239
0.062148056940223906,11.485753169262857
0.06491019280423385,10.087434123705593
0.06767232866824381,10.591742666177394
0.07043446453225377,8.929051728403273
0.07319660039626372,9.458627962706348
0.07595873626027366,7.500293319396067
0.07872087212428361,7.0575495576955
0.08148300798829357,5.563630919766026
0.08424514385230353,5.732646831491768
0.08700727971631347,5.236966699832712
0.08976941558032342,4.780778000069106
0.09253155144433337,3.8910183219928483
0.09529368730834333,3.2054859842699277
0.09805582317235328,3.7268355933983135
0.10081795903636323,3.5495042603824913
0.10358009490037318,3.1157275539936333
0.10634223076438312,2.7743424423247984
0.10910436662839308,2.3982539064769735
0.11186650249240304,2.4744492582990034
0.11462863835641299,2.359479189847574
0.11739077422042293,1.8361156690973144
0.12015291008443288,1.952827150219652
0.12291504594844284,2.0439861774808072
0.1256771818124528,1.4461334550090477
0.12843931767646274,1.2991100128570972
0.1312014535404727,1.3374048400672258
0.13396358940448266,1.1265452731710952
0.13672572526849258,1.0469273697861563
0.13948786113250256,1.0059718942044762
0.1422499969965125,0.904843914897503
0.14501213286052245,0.9080853338451467
0.14777426872453242,0.8431535486524422
0.15053640458854234,0.7611744511281511
0.1532985404525523,0.8279762792384403
0.15606067631656226,0.6533110383586146
0.1588228121805722,0.6597606339737818
0.16158494804458218,0.5432964006792119
0.1643470839085921,0.5772997591552449
0.16710921977260207,0.5271372287553324
0.16987135563661201,0.5450890008286516
0.17263349150062196,0.484122211403706
0.17539562736463193,0.4396188772478536
0.17815776322864185,0.3963400368338781
0.18091989909265183,0.3951068508985359
0.18368203495666177,0.3640142646205226
0.18644417082067172,0.3323478400752684
0.1892063066846817,0.3264050342158606
0.1919684425486916,0.27933068325882443
0.19473057841270158,0.23622930360268513
0.19749271427671153,0.24745045478814442
0.20025485014072147,0.25612283850917894
0.20301698600473145,0.25161968035884547
0.20577912186874137,0.19906664695070267
0.20854125773275134,0.1966851441960283
0.21130339359676129,0.19371091477705
0.21406552946077123,0.1776474046973791
0.2168276653247812,0.15110830540925294
0.21958980118879112,0.156059879959384
0.2223519370528011,0.15837592681449883
0.22511407291681104,0.15847543717717447
0.227876208780821,0.1477534654789024
0.23063834464483096,0.1352762094586206
0.23340048050884088,0.1215040463339561
0.23616261637285085,0.11928223742264596
0.2389247522368608,0.11475925911380165
0.24168688810087074,0.10927110190519956
0.24444902396488072,0.10644971403827191
0.24721115982889064,0.09535687842736787
0.2499732956929006,0.0940572500666959
0.2527354315569106,0.09394280076254015
0.2554975674209205,0.08681963757656756
0.2582597032849305,0.08768346884246424
0.2610218391489404,0.07667959887957852
0.26378397501295037,0.07712933912698745
0.26654611087696034,0.06848409010386416
