k,P_n(k)
0.005568325201915251,1.3504620553312787
0.008922874438430576,2.028388932284302
0.0122774236749459,1.5090269208143987
0.015631972911461227,1.1547350902944995
0.018986522147976553,0.7480016657467422
0.02234107138449188,0.6623021123934746
0.025695620621007203,0.5883246079670864
0.02905016985752253,0.48584325391956296
0.03240471909403786,0.39957562486313686
0.03575926833055318,0.35913903486945464
0.03911381756706851,0.3029165077766921
0.04246836680358383,0.272858160303419
0.04582291604009915,0.249162807870821
0.049177465276614485,0.19528580347204572
0.052532014513129804,0.18845323634039304
0.05588656374964514,0.16037619523853908
0.05924111298616046,0.14765647441289034
0.06259566222267579,0.12208943392543117
0.06595021145919111,0.11285592203777034
0.06930476069570643,0.10165454597921886
0.07265930993222176,0.09170356497842215
0.0760138591687371,0.0849363678178028
0.07936840840525242,0.07577644042914364
0.08272295764176774,0.07354986505531692
0.08607750687828306,0.06563194749028549
0.08943205611479839,0.05661733783591747
0.09278660535131372,0.05487911288574939
0.09614115458782904,0.04838870960899543
0.09949570382434436,0.044421624936947846
0.1028502530608597,0.042042325669374096
0.10620480229737503,0.04114111040830085
0.10955935153389035,0.038145830919095826
0.11291390077040567,0.036694008230022376
0.11626845000692099,0.03333191725160897
0.11962299924343632,0.03241698962068112
0.12297754847995165,0.028649686430913063
0.12633209771646697,0.02754756577289604
0.1296866469529823,0.025306873887997138
0.1330411961894976,0.02435673218650122
0.13639574542601296,0.022200715414242237
0.13975029466252828,0.02194643517097159
0.1431048438990436,0.020087635445465286
0.14645939313555892,0.019226240146609914
0.14981394237207424,0.018194683166755817
0.15316849160858959,0.01661523523765744
0.1565230408451049,0.016359713352923747
0.15987759008162022,0.014503040282056076
0.16323213931813554,0.014058811445781605
0.16658668855465086,0.013164937184645478
0.1699412377911662,0.012601901025909674
0.17329578702768153,0.01232487843654655
0.17665033626419685,0.011593514243516326
0.1800048855007122,0.0108586136936807
0.18335943473722752,0.01020703758654599
0.18671398397374284,0.009576278437039632
0.19006853321025816,0.009020694437876139
0.19342308244677348,0.008353812888691014
0.19677763168328882,0.00799125497105838
0.20013218091980414,0.007462085736839951
0.20348673015631946,0.007137341850164766
0.20684127939283478,0.006835300295391301
0.2101958286293501,0.006439729305818754
0.21355037786586545,0.006111186843292634
0.21690492710238077,0.005720619356567177
0.2202594763388961,0.0055499512130771835
0.2236140255754114,0.005180049579056812
0.22696857481192673,0.004894206756850863
0.23032312404844207,0.004657974998349778
0.2336776732849574,0.004378788095376593
0.2370322225214727,0.004139084495864798
0.24038677175798806,0.00392653419255816
0.24374132099450338,0.003702732694573889
0.2470958702310187,0.003491116349341625
0.250450419467534,0.003259388415338062
0.25380496870404934,0.0031232042833327805
0.2571595179405647,0.0029913170721799546
0.26051406717708,0.0028268192560277016
0.2638686164135953,0.0026789106290000266
0.2672231656501106,0.0025195770610325057
0.27057771488662596,0.0023797573916281172
0.2739322641231413,0.002255923518779785
0.2772868133596566,0.0021788486129727656
0.28064136259617195,0.0020282064216236863
0.28399591183268724,0.0019489935727840932
0.2873504610692026,0.0018546528428905783
0.29070501030571794,0.0017705114802169795
0.29405955954223323,0.00167069168109083
0.2974141087787486,0.001613323830181133
0.30076865801526387,0.001526634932388612
0.3041232072517792,0.0014719080357026228
0.30747775648829456,0.0013811692867034993
0.31083230572480985,0.0013248966864230184
0.3141868549613252,0.001270055532617603
0.3175414041978405,0.0012229007546913095
0.32089595343435584,0.0011688020410587346
0.3242505026708712,0.0011170165373484053
0.3276050519073865,0.0010872935161745474
0.3309596011439018,0.0010425847970330698
0.3343141503804171,0.0010073338796226267
0.33766869961693247,0.0009489633671261875
0.3410232488534478,0.0009375376709741164
0.34437779808996316,0.0008917889050599714
0.34773234732647845,0.000875580448134811
0.35108689656299374,0.0008313195752013597
0.3544414457995091,0.0008109432737515944
0.35779599503602444,0.0007692037178537964
0.3611505442725398,0.0007604385800257577
0.3645050935090551,0.0007269033453145683
0.36785964274557037,0.000710276984063671
0.3712141919820857,0.0007036385772307557
0.37456874121860106,0.0006882405299790588
0.3779232904551164,0.0006758940811795198
0.3812778396916317,0.0006602499981474137
0.384632388928147,0.0006395851944957634
0.38798693816466234,0.0006248161233168187
0.3913414874011777,0.0006158098188292789
0.39469603663769304,0.0006093178533136068
0.39805058587420833,0.0005901307036289799
0.4014051351107237,0.0005878251088586319
0.40475968434723897,0.0005751537252913811
0.4081142335837543,0.0005685713819278313
0.41146878282026966,0.0005600218959807484
0.41482333205678495,0.0005450597710200285
0.4181778812933003,0.0005432248842770467
0.4215324305298156,0.0005497158599253975
0.42488697976633094,0.0005389973181745473
0.4282415290028463,0.0005384366399100082
