k,P_n(k)
0.005568325201915251,46.12721000579836
0.008922874438430576,36.8008637997599
0.0122774236749459,17.950616281302082
0.015631972911461227,10.05722005548394
0.018986522147976553,5.0446215932706835
0.02234107138449188,3.5537017326643747
0.025695620621007203,2.6423312880271057
0.02905016985752253,1.8608174798321409
0.03240471909403786,1.321368705109211
0.03575926833055318,1.045754673260531
0.03911381756706851,0.7866937802149745
0.04246836680358383,0.6398498682310201
0.04582291604009915,0.5268926142568847
0.049177465276614485,0.3763628159919264
0.052532014513129804,0.3342910294371465
0.05588656374964514,0.2623003549584844
0.05924111298616046,0.22350731030286844
0.06259566222267579,0.17200872471347042
0.06595021145919111,0.14847060969555229
0.06930476069570643,0.12541654240995115
0.07265930993222176,0.10672964319173045
0.0760138591687371,0.09309524277971885
0.07936840840525242,0.07854338791156672
0.08272295764176774,0.07214806246844596
0.08607750687828306,0.06111510536816513
0.08943205611479839,0.05018686876149439
0.09278660535131372,0.04636613403873623
0.09614115458782904,0.03903354052684706
0.09949570382434436,0.034309596410079565
0.1028502530608597,0.03111276121679044
0.10620480229737503,0.02920728765221003
0.10955935153389035,0.025995308961972767
0.11291390077040567,0.0240219045359846
0.11626845000692099,0.021003789722665547
0.11962299924343632,0.019688095061548894
0.12297754847995165,0.016781978436944803
0.12633209771646697,0.015582519895348727
0.1296866469529823,0.013837995290354208
0.1330411961894976,0.01287982502802309
0.13639574542601296,0.011363019060620464
0.13975029466252828,0.010890004111064253
0.1431048438990436,0.00966600002425383
0.14645939313555892,0.008976891003040458
0.14981394237207424,0.008249381271666224
0.15316849160858959,0.007321270615978885
0.1565230408451049,0.00700448204467472
0.15987759008162022,0.006039440293874637
0.16323213931813554,0.005699101365482769
0.16658668855465086,0.00519807423236067
0.1699412377911662,0.004850360750115918
0.17329578702768153,0.004624333756331317
0.17665033626419685,0.004242758399085267
0.1800048855007122,0.003876922625644747
0.18335943473722752,0.003556473054812579
0.18671398397374284,0.0032592655157475635
0.19006853321025816,0.0030012459250711725
0.19342308244677348,0.0027167522716979933
0.19677763168328882,0.0025413073559241483
0.20013218091980414,0.0023226822016664886
0.20348673015631946,0.0021737731410170808
0.20684127939283478,0.002037279134729879
0.2101958286293501,0.0018795822598260408
0.21355037786586545,0.0017474503986426128
0.21690492710238077,0.0016026206399856662
0.2202594763388961,0.001524314657617044
0.2236140255754114,0.0013951471285991487
0.22696857481192673,0.0012929895078609291
0.23032312404844207,0.0012070880525085381
0.2336776732849574,0.001113396102955493
0.2370322225214727,0.001033288441708761
0.24038677175798806,0.0009624695637336148
0.24374132099450338,0.0008914592022743949
0.2470958702310187,0.0008257986376618545
0.250450419467534,0.0007576049306151938
0.25380496870404934,0.0007134314608745961
0.2571595179405647,0.0006716418691924596
0.26051406717708,0.0006241498859584916
0.2638686164135953,0.0005818189396555367
0.2672231656501106,0.0005382706417113235
0.27057771488662596,0.0005002781346739894
0.2739322641231413,0.000466735710497113
0.2772868133596566,0.0004436355024271453
0.28064136259617195,0.0004065155910313086
0.28399591183268724,0.0003846287603835912
0.2873504610692026,0.0003604545585151485
0.29070501030571794,0.00033898669932574173
0.29405955954223323,0.00031517273036778574
0.2974141087787486,0.00029994558050818083
0.30076865801526387,0.00027966915391247193
0.3041232072517792,0.000265741917087613
0.30747775648829456,0.00024584861725195876
0.31083230572480985,0.00023252099701175823
0.3141868549613252,0.00021980752679736629
0.3175414041978405,0.0002087629379972701
0.32089595343435584,0.00019683759344481846
0.3242505026708712,0.00018558665764774863
0.3276050519073865,0.00017822168575719162
0.3309596011439018,0.00016863024295924465
0.3343141503804171,0.00016082693420700408
0.33766869961693247,0.00014954641015269172
0.3410232488534478,0.00014585935806492962
0.34437779808996316,0.0001370025389600961
0.34773234732647845,0.00013284683527496735
0.35108689656299374,0.00012454882951038948
0.3544414457995091,0.00011997910112689318
0.35779599503602444,0.00011242468365896362
0.3611505442725398,0.00010979384644461394
0.3645050935090551,0.00010370397477701366
0.36785964274557037,0.00010014581476307225
0.3712141919820857,9.805013271492538e-05
0.37456874121860106,9.478744801527754e-05
0.3779232904551164,9.201088501365665e-05
0.3812778396916317,8.884602966235639e-05
0.384632388928147,8.508735833562081e-05
0.38798693816466234,8.219676818835461e-05
0.3913414874011777,8.011891615602138e-05
0.39469603663769304,7.840657977785712e-05
