k,P_n(k)
0.005596679713302821,501.5169148403122
0.008977539139908463,64.1710439101325
0.012358398566514103,16.405600720556702
0.015739257993119746,7.7799595814067475
0.019120117419725385,3.3771779588224478
0.022500976846331025,1.6833772766303692
0.02588183627293667,0.9513860642515091
0.02926269569954231,0.6446720392079741
0.03264355512614795,0.357735252753189
0.03602441455275359,0.25990350199133033
0.03940527397935924,0.1798513458884416
0.04278613340596488,0.13351465936353552
0.046166992832570516,0.09715727942581727
0.049547852259176156,0.07376617316382858
0.0529287116857818,0.06007169167472169
0.05630957111238744,0.04297289295391629
0.05969043053899308,0.03671824151492662
0.06307128996559871,0.028914325488679525
0.06645214939220437,0.023594709196785222
0.06983300881881,0.018905897364888923
0.07321386824541565,0.015319520438503223
0.0765947276720213,0.013135733984357335
0.07997558709862693,0.010593495599601379
0.08335644652523258,0.009142770059817461
0.0867373059518382,0.007705460142797026
0.09011816537844386,0.00672776462528843
0.09349902480504949,0.005758245387027808
0.09687988423165514,0.005008888466717056
0.10026074365826079,0.004517994444682196
0.10364160308486642,0.003915896022714933
0.10702246251147207,0.0034398822496179123
0.1104033219380777,0.003176235889601168
0.11378418136468335,0.002688085645360363
0.11716504079128898,0.0024349713658740136
0.12054590021789463,0.0021859012865841397
0.12392675964450026,0.001895632702419623
0.1273076190711059,0.0016906980021450337
0.13068847849771154,0.0015394550649436322
0.1340693379243172,0.0013867833192928913
0.13745019735092284,0.0012739115181197112
0.14083105677752847,0.0011347329519497953
0.14421191620413412,0.0010280256531161765
0.14759277563073975,0.0009505411176719641
0.1509736350573454,0.0008787364901913885
0.15435449448395105,0.0007931403690339991
0.15773535391055668,0.0007170645352451454
0.1611162133371623,0.0006869220594683257
0.16449707276376796,0.0006245190923685734
0.1678779321903736,0.0005716144747203208
0.17125879161697927,0.0005173498609764938
0.1746396510435849,0.0004936517993174614
0.17802051047019052,0.00045080618349744694
0.18140136989679617,0.0004160807068033499
0.18478222932340183,0.00038874460592880903
0.18816308875000745,0.0003533825632047565
0.1915439481766131,0.0003312226504729326
0.19492480760321873,0.0003117042884505724
0.19830566702982438,0.0002915492058841547
0.20168652645643004,0.000268888887543249
0.20506738588303566,0.0002522169754871062
0.2084482453096413,0.00023759971107057028
0.21182910473624694,0.0002215248491079525
0.2152099641628526,0.00020906997574936497
0.21859082358945822,0.00019871954775336513
0.22197168301606388,0.00018538315655742676
0.2253525424426695,0.0001738373576072703
0.22873340186927515,0.00016420964666269595
0.2321142612958808,0.00015412220394332758
0.23549512072248643,0.00014578633824164863
0.23887598014909206,0.0001377978394315417
0.2422568395756977,0.0001302231727427027
0.24563769900230337,0.00012413532758274472
0.249018558428909,0.00011766073895738595
0.2523994178555147,0.00011160881224666541
0.25578027728212027,0.00010544576643722115
0.2591611367087259,9.90932721553561e-05
0.2625419961353316,9.484710577554642e-05
0.2659228555619372,8.932063614721835e-05
0.2693037149885429,8.513069146822855e-05
0.2726845744151485,8.188468912895261e-05
0.2760654338417541,7.765242876793378e-05
0.2794462932683598,7.315297126754798e-05
0.2828271526949654,7.030485643596321e-05
0.2862080121215711,6.616524526206108e-05
0.2895888715481767,6.402639164567052e-05
0.2929697309747823,6.0999008455379114e-05
0.296350590401388,5.7988505725815617e-05
0.2997314498279936,5.570268168240095e-05
0.3031123092545993,5.325469656194868e-05
0.3064931686812049,5.094448709761701e-05
0.3098740281078105,4.897725460967362e-05
0.3132548875344162,4.678777885228293e-05
0.3166357469610218,4.470258869178893e-05
0.32001660638762747,4.3027136899493884e-05
0.3233974658142331,4.111429596764974e-05
0.3267783252408387,3.942747157382962e-05
0.3301591846674444,3.7605598333607835e-05
0.33354004409405,3.5951602516119233e-05
0.3369209035206557,3.4882950208055396e-05
0.34030176294726133,3.3376830284908196e-05
0.34368262237386693,3.205563851863329e-05
0.34706348180047264,3.091830680340482e-05
