k,P3_n(k)
0.6170556612239064,0.0002021745296644798
0.620397157739657,0.0001982104004484766
0.6237386542554078,0.00019434466884611634
0.6270801507711583,0.00019057438478040767
0.6304216472869091,0.00018689670168004998
0.6337631438026596,0.00018330887232509893
0.6371046403184104,0.00017980824488013022
0.6404461368341612,0.00017639225910546935
0.6437876333499117,0.00017305844273775317
0.6471291298656625,0.000169804408031255
0.6504706263814131,0.00016662784845215999
0.6538121228971638,0.00016352653551825517
0.6571536194129144,0.00016049831577691297
0.6604951159286652,0.00015754110791471872
0.6638366124444157,0.0001546528999923046
0.6671781089601665,0.00015183174679838754
0.6705196054759172,0.00014907576731735416
0.6738611019916678,0.00014638314230493494
0.6772025985074186,0.00014375211196686802
0.6805440950231691,0.0001411809737356737
0.6838855915389199,0.00013866808014100223
0.6872270880546705,0.00013621183676907012
0.6905685845704213,0.00013381070030718553
0.6939100810861718,0.0001314631766693089
0.6972515776019226,0.0001291678191989831
0.7005930741176731,0.0001269232269460542
0.7039345706334239,0.00012472804301387933
0.7072760671491747,0.00012258095297371598
0.7106175636649252,0.00012048068334338009
0.713959060180676,0.000118426000127197
0.7173005566964266,0.00011641570741452804
0.7206420532121773,0.00011444864603428518
0.7239835497279279,0.00011252369226291934
0.7273250462436787,0.00011063975658353357
0.7306665427594292,0.00010879578249388336
0.73400803927518,0.00010699074536111852
0.7373495357909305,0.00010522365132123915
0.7406910323066813,0.00010349353622130593
0.7440325288224321,0.00010179946460257671
0.7473740253381826,0.00010014052872283
0.7507155218539334,9.851584761615066e-05
0.754057018369684,9.692456618862861e-05
0.7573985148854347,9.53658543484219e-05
0.7607400114011853,9.383890616875213e-05
0.7640815079169361,9.2342939082414e-05
0.7674230044326866,9.08771931065419e-05
0.7707645009484374,8.944093009629218e-05
0.7741059974641881,8.80334330263148e-05
0.7774474939799387,8.665400529882768e-05
0.7807889904956895,8.530197007720342e-05
0.7841304870114401,8.397666964402985e-05
0.7874719835271908,8.267746478264981e-05
0.7908134800429414,8.140373418121052e-05
0.7941549765586922,8.015487385833546e-05
0.7974964730744427,7.893029660952105e-05
0.8008379695901935,7.772943147345107e-05
0.804179466105944,7.655172321742377e-05
0.8075209626216948,7.539663184111901e-05
0.8108624591374456,7.426363209800513e-05
0.8142039556531961,7.315221303366544e-05
0.8175454521689469,7.206187754039281e-05
0.8208869486846975,7.099214192741089e-05
0.8242284452004482,6.994253550611387e-05
0.8275699417161988,6.891260018974253e-05
0.8309114382319496,6.790189010693943e-05
0.8342529347477001,6.690997122864087e-05
0.8375944312634509,6.5936421007809e-05
0.8409359277792016,6.498082803149682e-05
0.8442774242949522,6.404279168478985e-05
0.847618920810703,6.312192182616611e-05
0.8509604173264536,6.22178384738482e-05
0.8543019138422043,6.133017150273032e-05
0.8576434103579549,6.045856035148721e-05
0.8609849068737057,5.960265373948179e-05
