k,P_n(k)
0.005568325201915251,8.50402658625154
0.008922874438430576,9.593787004436129
0.0122774236749459,5.874014276954941
0.015631972911461227,3.8928712800300946
0.018986522147976553,2.2415638745909554
0.02234107138449188,1.7861744235936716
0.025695620621007203,1.4619698780838057
0.02905016985752253,1.1216789508451033
0.03240471909403786,0.862183165671614
0.03575926833055318,0.7307309000486856
0.03911381756706851,0.5846562241671281
0.04246836680358383,0.502404901417236
0.04582291604009915,0.4373922783219077
0.049177465276614485,0.3284520833390042
0.052532014513129804,0.30505775692174497
0.05588656374964514,0.25006684884991326
0.05924111298616046,0.22215282038720904
0.06259566222267579,0.17770330089520345
0.06595021145919111,0.15915066429530214
0.06930476069570643,0.1391695922892042
0.07265930993222176,0.12221200585570297
0.0760138591687371,0.11010080689622213
0.07936840840525242,0.09572799780721733
0.08272295764176774,0.09058156993974872
0.08607750687828306,0.07891174518203956
0.08943205611479839,0.06654270123357599
0.09278660535131372,0.06308663327493404
0.09614115458782904,0.05445009664393927
0.09949570382434436,0.04899358893075219
0.1028502530608597,0.04546344433813078
0.10620480229737503,0.0436442892305933
0.10955935153389035,0.03970982560716386
0.11291390077040567,0.03749721732868227
0.11626845000692099,0.033466883971207256
0.11962299924343632,0.03199926966437961
0.12297754847995165,0.027812340562066145
0.12633209771646697,0.026314843235332414
0.1296866469529823,0.023799227640945712
0.1330411961894976,0.02255437291166332
0.13639574542601296,0.020250770014371353
0.13975029466252828,0.01973445946182052
0.1431048438990436,0.017808625861320395
0.14645939313555892,0.016809552003212342
0.14981394237207424,0.015693505875661075
0.15316849160858959,0.014143615320136105
0.1565230408451049,0.013742630354510071
0.15987759008162022,0.012027802369076175
0.16323213931813554,0.011515563029630227
0.16658668855465086,0.010653150191848013
0.1699412377911662,0.010078109670552797
0.17329578702768153,0.009741270831462336
0.17665033626419685,0.009058337509216868
0.1800048855007122,0.008388030646753366
0.18335943473722752,0.007796437479110741
0.18671398397374284,0.00723581093640508
0.19006853321025816,0.006744954125062391
0.19342308244677348,0.006180965432271089
0.19677763168328882,0.0058519299304705215
0.20013218091980414,0.005410612017934236
0.20348673015631946,0.0051234219589191485
0.20684127939283478,0.004857915910133398
0.2101958286293501,0.004532736023193081
0.21355037786586545,0.0042609262233288215
0.21690492710238077,0.003951097174792726
0.2202594763388961,0.0037983388776165177
0.2236140255754114,0.0035133044205416775
0.22696857481192673,0.0032900275459166474
0.23032312404844207,0.0031034936836043282
0.2336776732849574,0.0028920237588269185
0.2370322225214727,0.0027106280335142184
0.24038677175798806,0.0025498256706964653
0.24374132099450338,0.0023846478335311423
0.2470958702310187,0.002230111779514607
0.250450419467534,0.0020653293175209066
0.25380496870404934,0.0019632102712731003
0.2571595179405647,0.001865426625151099
0.26051406717708,0.0017492494142392584
0.2638686164135953,0.0016451546690591772
0.2672231656501106,0.0015355824486552258
0.27057771488662596,0.0014396276780306186
0.2739322641231413,0.0013546976547908671
0.2772868133596566,0.0012987889461113377
0.28064136259617195,0.001200243843726062
0.28399591183268724,0.001145143442912271
0.2873504610692026,0.0010820465782870445
0.29070501030571794,0.0010258413283654563
0.29405955954223323,0.0009614117187504822
0.2974141087787486,0.0009221731626069394
0.30076865801526387,0.0008666963367149992
0.3041232072517792,0.000830024613555965
0.30747775648829456,0.0007737751898589688
0.31083230572480985,0.0007374213751454373
0.3141868549613252,0.0007023593864465438
0.3175414041978405,0.0006720138492527967
0.32089595343435584,0.0006382740159575819
0.3242505026708712,0.00060619451971151
0.3276050519073865,0.0005863925424832039
0.3309596011439018,0.0005588315078671792
0.3343141503804171,0.0005367109560441946
0.33766869961693247,0.0005025794033409084
0.3410232488534478,0.0004935920496651968
0.34437779808996316,0.0004667805707686429
0.34773234732647845,0.0004556687313170847
0.35108689656299374,0.0004301206509027329
0.3544414457995091,0.0004171520831240948
0.35779599503602444,0.0003934608547828007
0.3611505442725398,0.00038678994726537374
0.3645050935090551,0.0003676969005921758
0.36785964274557037,0.0003573393843339205
0.3712141919820857,0.00035208374140114853
0.37456874121860106,0.0003425218710028804
0.3779232904551164,0.00033457688782052717
0.3812778396916317,0.00032509008353567034
0.384632388928147,0.0003132586881756707
0.38798693816466234,0.0003044471799391425
0.3913414874011777,0.00029852759775291356
0.39469603663769304,0.0002938838375473479
0.39805058587420833,0.000283175178386775
0.4014051351107237,0.000280628180854515
0.40475968434723897,0.0002732086131226906
0.4081142335837543,0.00026874416280319905
0.41146878282026966,0.00026341349479347566
0.41482333205678495,0.0002551474753436684
0.4181778812933003,0.000253077887377674
0.4215324305298156,0.0002548622942889978
0.42488697976633094,0.00024869645936049096
0.4282415290028463,0.00024726383169644685
0.4315960782393616,0.000243364205892505
0.4349506274758769,0.00023867142289131737
0.4383051767123922,0.00023431936374933147
0.44165972594890757,0.00023495040051680572
0.4450142751854229,0.00023487992450644358
0.4483688244219382,0.0002340949739885718
0.45172337365845355,0.00023308133766131704
0.45507792289496884,0.0002285010816744292
0.4584324721314842,0.00022949789627129769
0.46178702136799954,0.00022361799703269922
0.46514157060451483,0.00022146646108239733
0.4684961198410302,0.00022859934526558458
0.47185066907754547,0.00022882585090242927
0.4752052183140608,0.00022686240471888076
0.47855976755057617,0.00022542452863802295
0.4819143167870915,0.0002265827934293831
0.4852688660236068,0.0002225958369691594
0.4886234152601221,0.00021600462415805646
0.49197796449663744,0.00022650377552967606
0.4953325137331528,0.00022691610942285976
0.49868706296966814,0.00022796141776061768
0.5020416122061835,0.0002028402575379781
0.5053961614426987,0.00018591342216727757
0.5087507106792142,0.00017258663501936448
0.5121052599157294,0.00016287038819982398
0.5154598091522447,0.00015266860792732275
0.5188143583887601,0.0001470461501346782
0.5221689076252753,0.0001421836765966456
0.5255234568617908,0.0001368235197643393
0.528878006098306,0.00013114538453981152
0.5322325553348213,0.0001285718590524697
0.5355871045713367,0.00012556659583069687
0.538941653807852,0.00012416042880171257
0.5422962030443674,0.00012073721540498724
0.5456507522808827,0.00011921307133935845
0.5490053015173979,0.00011893490124938644
0.5523598507539134,0.00011726711373714243
