k,P(k)
0.5179004745018659,4.269325696333821
0.5206626103658758,4.0460176443129265
0.5234247462298858,4.365609215075465
0.5261868820938957,4.0473772730700786
0.5289490179579057,3.7556638362361316
0.5317111538219157,4.186452569464111
0.5344732896859257,3.992078944740643
0.5372354255499355,3.612764742351457
0.5399975614139455,3.4591096417244986
0.5427596972779555,3.593052694336888
0.5455218331419655,3.7341109403844515
0.5482839690059753,4.024899453732329
0.5510461048699853,3.1993705585543615
0.5538082407339953,2.9305124744945825
0.5565703765980052,3.317542281673902
0.5593325124620152,2.7938272746389687
0.5620946483260252,2.799610441507465
0.564856784190035,3.2706264089921087
0.567618920054045,2.850522018013752
0.570381055918055,2.9056544590986952
0.573143191782065,3.1679936916368208
0.5759053276460748,3.0057849740796416
0.5786674635100848,2.622090030642221
0.5814295993740948,2.545868469246888
0.5841917352381047,3.004413229865618
0.5869538711021147,2.400809810806197
0.5897160069661247,2.7669984842403275
0.5924781428301346,2.656128400155628
0.5952402786941445,2.6467987108015922
0.5980024145581545,2.386779767927274
0.6007645504221645,2.445015758996606
0.6035266862861743,2.399429754628456
0.6062888221501843,2.3723826256212606
0.6090509580141943,2.3617757256773495
0.6118130938782043,2.414473582291239
0.6145752297422142,1.9733775261754616
0.6173373656062242,2.206341948669553
0.6200995014702341,2.145319853444308
0.622861637334244,2.3420410503893683
0.625623773198254,2.1000705436938714
0.628385909062264,2.1398962003568434
0.6311480449262739,2.0135454616128943
0.6339101807902838,1.6513014569222968
0.6366723166542938,1.8948262294752511
0.6394344525183038,1.9869941208307365
0.6421965883823137,1.7291395922238286
0.6449587242463237,1.9721311960763221
0.6477208601103336,1.9588775428283376
0.6504829959743436,2.0501924903195894
0.6532451318383535,1.9317615341955208
0.6560072677023635,1.7745554198764786
0.6587694035663734,1.726798473035424
0.6615315394303833,1.7533051354600158
0.6642936752943933,2.0861651249656123
0.6670558111584033,1.7331628772894565
0.6698179470224133,1.8404881921423804
0.6725800828864232,2.0358277590011307
0.6753422187504331,1.545079685930389
0.6781043546144431,1.172776667757506
0.680866490478453,1.83975199736891
0.683628626342463,1.4596384380110219
0.6863907622064729,0.8991921263901926
0.6891528980704829,1.5719910522246765
0.6919150339344928,1.2575625206367522
0.6946771697985028,1.44067584581074
0.6974393056625128,1.5335503075333499
0.7002014415265227,1.0755264662742015
0.7029635773905326,1.9743458450589015
0.7057257132545426,2.035660588231196
